C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_27_272.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_27_272.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_27_272.jpg, 0, 0, 0, 7.84641E-05
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_27_376.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_27_376.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_27_376.jpg, 0, 0, 0, 7.855744E-05
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_27_476.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_27_476.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_27_476.jpg, 0, 0, 0, 7.860143E-05
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_27_579.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_27_579.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_27_579.jpg, 0, 0, 0, 7.814081E-05
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_27_680.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_27_680.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_27_680.jpg, 0, 0, 0, 7.866157E-05
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_27_782.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_27_782.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_27_782.jpg, 0, 0, 0, 8.056153E-05
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_27_884.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_27_884.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_27_884.jpg, 0, 0, 0, 7.803755E-05
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_27_986.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_27_986.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_27_986.jpg, 0, 0, 0, 8.084031E-05
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_28_088.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_28_088.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_28_088.jpg, 0, 0, 0, 7.808507E-05
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_28_188.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_28_188.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_28_188.jpg, 0, 0, 0, 7.826068E-05
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_28_292.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_28_292.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_28_292.jpg, 0, 0, 0, 7.799019E-05
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_28_394.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_28_394.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_28_394.jpg, 0, 0, 0, 7.851851E-05
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_28_496.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_28_496.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_28_496.jpg, 0, 0, 0, 7.807421E-05
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_28_595.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_28_595.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_28_595.jpg, 0, 0, 0, 7.781405E-05
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_28_699.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_28_699.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_28_699.jpg, 0, 0, 0, 7.85938E-05
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_28_801.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_28_801.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_28_801.jpg, 0, 0, 0, 7.795703E-05
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_28_906.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_28_906.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_28_906.jpg, 0, 0.047013, 0, 0.006085346
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_29_011.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_29_011.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_29_011.jpg, 0, 0.3494685, 0, 0.2859995
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_29_114.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_29_114.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_29_114.jpg, 0, 0.4562676, 0, 0.8122392
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_29_215.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_29_215.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_29_215.jpg, 0, 0.5337158, 0, 1.28142
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_29_317.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_29_317.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_29_317.jpg, 0, 0.8383201, 0, 2.140023
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_29_419.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_29_419.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_29_419.jpg, -0.1723368, 1, 0, 3.288153
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_29_518.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_29_518.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_29_518.jpg, -0.06773975, 1, 0, 4.456776
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_29_619.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_29_619.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_29_619.jpg, 0, 1, 0, 5.61605
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_29_720.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_29_720.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_29_720.jpg, 0, 1, 0, 6.994799
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_29_826.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_29_826.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_29_826.jpg, 0, 1, 0, 8.13152
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_29_928.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_29_928.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_29_928.jpg, -0.0675111, 1, 0, 9.256243
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_30_031.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_30_031.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_30_031.jpg, -0.2014062, 1, 0, 10.34767
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_30_132.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_30_132.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_30_132.jpg, -0.2153286, 1, 0, 11.54713
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_30_236.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_30_236.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_30_236.jpg, -0.0257634, 1, 0, 12.50271
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_30_339.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_30_339.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_30_339.jpg, -0.0742512, 1, 0, 13.66251
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_30_444.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_30_444.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_30_444.jpg, -0.1317504, 1, 0, 14.88161
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_30_547.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_30_547.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_30_547.jpg, 0, 1, 0, 15.91461
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_30_646.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_30_646.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_30_646.jpg, -0.2453358, 1, 0, 16.98906
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_30_750.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_30_750.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_30_750.jpg, -0.08333373, 1, 0, 17.98571
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_30_850.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_30_850.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_30_850.jpg, -0.2432344, 1, 0, 19.00834
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_30_954.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_30_954.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_30_954.jpg, -0.2086168, 1, 0, 20.01627
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_31_056.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_31_056.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_31_056.jpg, -0.1236142, 0.7849689, 0, 20.9348
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_31_158.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_31_158.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_31_158.jpg, -0.10696, 1, 0, 21.7835
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_31_261.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_31_261.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_31_261.jpg, -0.0715737, 1, 0, 22.97124
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_31_362.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_31_362.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_31_362.jpg, 0, 1, 0, 23.95267
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_31_463.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_31_463.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_31_463.jpg, 0, 1, 0, 24.91331
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_31_565.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_31_565.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_31_565.jpg, -0.1309764, 1, 0, 25.86486
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_31_668.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_31_668.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_31_668.jpg, -0.0651723, 0.7654554, 0, 26.68444
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_31_772.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_31_772.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_31_772.jpg, -0.2163354, 0.8299433, 0, 27.42393
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_31_873.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_31_873.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_31_873.jpg, -0.5240973, 0.5221814, 0, 27.83288
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_31_973.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_31_973.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_31_973.jpg, -0.8167326, 0.2295461, 0, 27.68194
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_32_074.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_32_074.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_32_074.jpg, -0.9040061, 0.2875661, 0, 27.25357
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_32_174.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_32_174.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_32_174.jpg, -0.7933688, 0.3667514, 0, 27.17358
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_32_276.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_32_276.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_32_276.jpg, -0.9453146, 0.1604954, 0, 26.97614
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_32_376.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_32_376.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_32_376.jpg, -0.6467225, 0.1139207, 0, 26.97497
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_32_478.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_32_478.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_32_478.jpg, 0.0820056, 0.2382659, 0, 26.81798
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_32_579.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_32_579.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_32_579.jpg, 0.1656228, 0.4467473, 0, 26.7445
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_32_680.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_32_680.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_32_680.jpg, 0.3368262, 0.680562, 0, 27.16014
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_32_785.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_32_785.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_32_785.jpg, 0.636068, 0.7498481, 0, 27.57133
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_32_888.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_32_888.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_32_888.jpg, 0.9350258, 1, 0, 27.95024
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_32_993.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_32_993.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_32_993.jpg, 1, 1, 0, 28.37304
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_33_096.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_33_096.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_33_096.jpg, 0.78346, 0.953552, 0, 29.0464
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_33_201.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_33_201.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_33_201.jpg, -0.08798881, 0.8679434, 0, 30.10487
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_33_303.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_33_303.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_33_303.jpg, -0.006839702, 0.9327199, 0, 30.17625
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_33_406.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_33_406.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_33_406.jpg, -0.1154946, 1, 0, 30.17891
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_33_511.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_33_511.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_33_511.jpg, -0.1267875, 0.8764168, 0, 30.13726
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_33_611.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_33_611.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_33_611.jpg, -0.0459318, 0.9552599, 0, 30.16756
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_33_711.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_33_711.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_33_711.jpg, -0.2703489, 0.9183934, 0, 30.17015
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_33_813.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_33_813.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_33_813.jpg, -0.4164458, 0.988582, 0, 30.14565
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_33_915.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_33_915.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_33_915.jpg, -0.728318, 0.932251, 0, 30.07923
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_34_015.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_34_015.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_34_015.jpg, -0.6616485, 0.8703853, 0, 30.13738
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_34_117.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_34_117.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_34_117.jpg, -0.5186265, 0.9605174, 0, 30.17237
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_34_219.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_34_219.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_34_219.jpg, -0.1592268, 0.9410284, 0, 30.16829
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_34_322.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_34_322.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_34_322.jpg, 0, 0.8695343, 0, 30.13555
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_34_426.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_34_426.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_34_426.jpg, 0.0590637, 0.8996222, 0, 30.17506
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_34_526.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_34_526.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_34_526.jpg, 0, 1, 0, 30.18808
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_34_630.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_34_630.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_34_630.jpg, 0, 1, 0, 30.19322
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_34_734.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_34_734.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_34_734.jpg, 0, 0.8700505, 0, 30.16658
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_34_836.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_34_836.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_34_836.jpg, 0, 1, 0, 30.18393
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_34_940.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_34_940.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_34_940.jpg, -0.0582126, 0.9302652, 0, 30.15953
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_35_043.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_35_043.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_35_043.jpg, 0, 0.8853848, 0, 30.15057
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_35_146.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_35_146.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_35_146.jpg, -0.145503, 0.9804139, 0, 30.18446
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_35_246.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_35_246.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_35_246.jpg, -0.0646917, 0.9731203, 0, 30.17525
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_35_348.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_35_348.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_35_348.jpg, -0.05479742, 0.8701025, 0, 30.16776
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_35_452.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_35_452.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_35_452.jpg, 0, 0.9634684, 0, 30.18694
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_35_554.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_35_554.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_35_554.jpg, -0.2080239, 0.7003711, 0, 30.1049
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_35_658.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_35_658.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_35_658.jpg, -0.07789291, 0.7817335, 0, 30.14627
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_35_761.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_35_761.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_35_761.jpg, 0, 0.6835543, 0, 30.1188
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_35_867.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_35_867.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_35_867.jpg, 0, 0.3657406, 0, 30.04459
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_35_969.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_35_969.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_35_969.jpg, 0, 0.3625318, 0, 30.01394
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_36_069.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_36_069.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_36_069.jpg, -0.2967927, 0.2363317, 0, 29.98919
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_36_174.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_36_174.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_36_174.jpg, -0.2737339, 0, 0, 29.70721
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_36_276.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_36_276.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_36_276.jpg, -0.2348968, 0, 0, 29.41365
C:\Autonomous_Study\Data\IMG\center_2024_04_04_06_19_36_379.jpg, C:\Autonomous_Study\Data\IMG\left_2024_04_04_06_19_36_379.jpg, C:\Autonomous_Study\Data\IMG\right_2024_04_04_06_19_36_379.jpg, -0.5898667, 0.1640634, 0, 28.94778
